,text,label
40266,"['Via', '@TPM', ':', 'Right', 'Wing', 'Media', 'Wurlitzer', 'Blew', 'Fuse', 'First', 'Jan', '.', '6', 'Hearing', 'https://t.co/tD6Vo903yf', '|', '#trump', '#politics', '#election2020']",0
40271,"['Italian', 'Rwandan', 'leaders', 'join', 'urgent', 'call', 'transform', ""world's"", 'food', 'systems', 'https://t.co/4rNW7OwgCh', '#Politics', 'https://t.co/eQQT8822Zi', '#Italian', '#and', '#Rwandan', '#leaders', '#join', '#urgent', '#call', '#to', '#transform', ""#world's"", '#food', '#systems', '#', '602']",0
40279,"['Via', '@RawStory', ':', ""'"", 'embarrassed', 'Colorado', ""'"", ':', 'Hospital', 'CEO', 'Lauren', ""Boebert's"", 'district', 'trashes', 'COVID', 'response', 'https://t.co/gAp36FsAFX', '|', '#politics', '#trump', '#corruption']",0
40281,"['future', 'political', 'parties', '?', '#democracy', '#politics', '#europe', '#southamerica', '#world', 'https://t.co/kFwoppmkvD']",0
40282,"['Florida', 'requests', '300', 'ventilators', 'federal', 'government', 'COVID', 'cases', 'keep', 'rising', 'https://t.co/ZRj2k5A7Ee', '#leftwing', '#world', '#trump', '#politics', '#news', '#maga', '#liberal', '#leftist', '#feminism', '#antifa', '#political', '#donaldtrump', '#democrats', 'https://t.co/sTlIaPGZf9']",0
40285,"['@rontkim', '#POLITICS', 'MATTER', 'STANCE', 'WANTING', 'TRUTH', 'REALLY', 'MATTERS', 'MANY', 'GET', 'PUNISHED', 'HARSHER', 'OTHERS', 'DIFFERENT', 'PARTY', 'PLEASE', 'STICK', 'MORALS', 'MAKE', 'SURE', 'PARTY', 'PLAY', ""CUOMO'S"", 'CRIMES', 'PARDONS', '!', 'GOD', 'BLESS', 'STAND', 'TRUTH', '!']",0
40287,"['Hey', '!', ""Here's"", 'post', 'might', 'missed', '!', 'Read', '...', '""', 'Boot', 'Straps', 'Myth', ':', 'fallacy', 'boot', 'strap', 'trope', '.', '""', 'https://t.co/TIeiLQaMhL', '#Politics', '#Poverty']",0
40292,"['government', 'fund', 'design', 'scheme', 'install', 'overhead', 'electric', 'cables', 'power', 'electric', 'lorries', 'motorways', 'part', 'series', 'studies', 'decarbonise', 'road', 'freight', '.', 'Would', 'support', 'oppose', 'electric', 'road', 'systems', '?', '#Politics', '#Government', '#ClimateCrisis']",0
40294,"['U', '.', '.', 'ship', '4', 'mln', 'COVID', '-', '19', 'vaccine', 'doses', 'Nigeria', ',', '5.66', 'mln', 'South', 'Africa', 'via', '@Reuters', 'https://t.co/eDI2JwpGgG', '#SouthAfrica', '#Nigeria', '#US', '#COVID19', '#DeltaVariant', '#vaccines', '#economy', '#economics', '#workers', '#families', '#politics', '#PoliticalParties', '#RegionalSecurity', '#recovery']",0
40299,"['Katko', 'warns', 'Afghanistan', 'could', 'become', ""'"", 'world', 'headquarters', 'terrorism', ',', ""'"", 'posing', ""'"", 'increased', 'threat', ""'"", 'US', 'https://t.co/RjCVCjxTRH', '-', '@politic_talks', '#Politics', '#Political']",0
40303,"['United', 'Nations', 'Greenlights', 'Big', 'Tech', 'Mega-Database', 'Censor', 'Americans', 'Deemed', '‘', 'Extremists', '’', 'https://t.co/1lhQ3qQQyL', '#politics', '#opinion', 'https://t.co/5Xs21sxrSY']",0
40304,"['#Trump', ""'"", 'son-in-law', '#Kushner', 'starting', '#investment', 'firm', ',', '#politics', 'foreeable', 'future', ',', 'according', 'CNN', ':', 'https://t.co/pB4vysf0GZ']",0
40307,"['Biden', 'announces', 'nearly', '$', '5', 'billion', 'weather', 'climate', 'disasters', 'resilience', 'https://t.co/sPSd7Pd9r8', '#Politics', 'https://t.co/eQQT8822Zi', '#Biden', '#announces', '#nearly', '#', '$', '5', '#billion', '#in', '#wear', '#and', '#climate', '#disasters', '#resilience', '#', '966']",0
40308,"['Via', '@RawStory', ':', ""'"", 'coming', '!', ""'"", 'Trump-loving', 'Arizona', 'Republican', 'ramps', 'intimidation', 'campaign', 'election', 'officials', 'https://t.co/NbOo4KH8eJ', '|', '#politics', '#trump', '#corruption']",0
40309,"['Preview', 'tomorrow', '’', 'post', 'Reflection', ':', 'Whirlwind', 'Selected', 'Diane', ',', 'Corinth', ',', 'TX', 'matter', 'White', 'House', ',', 'God', 'throne', 'Christ', 'still', 'King', '.', '#Politics', '#PoliticalViolence', '#Violence', '#ViolentWords', '#ReapingTheWhirlwind', '-', 'https://t.co/AspOy3xfPo', 'https://t.co/f90oqfEaC0']",0
40310,"['Via', '@RawStory', ':', 'WATCH', 'LIVE', ':', 'House', 'opens', 'hearings', 'Jan', '.', '6th', 'insurrection', 'https://t.co/QdIi8s5YNj', '|', '#politics', '#trump', '#corruption']",0
40312,"['#Covidcult', 'losing', 'power', 'https://t.co/75MShsGJ9I', '#Canada', '#Alberta', '#Covid', '#Covid19', '#COVID19AB', '#CovidIsOver', '#Bitcoin', '#Politics', '@jkenney', '@RachelNotley', '@jvipondmd', '@WSOnlineNews', '@ezralevant', '@AlbertaLeonidas', '@PaulMitchell_AB', '@TheoFleury14', '@MaximeBernier', '@anthonyfurey']",0
40316,"['Major', 'Keys', 'https://t.co/JzTTXCc4nl', 'via', '@DisVisibility', '#Disability', '#BlackDisabledLawyer', '#BlackDisabilityHistory', '#Politics', '#CivilRights', '#ADA']",0
40317,"['Side', 'side', 'comparison', 'news', '.', 'Comment', 'overt', 'bias', 'under-reporting', '.', 'Share', 'support', 'informed', 'democracy', '.', '#news', '#politics', '#media', '#msnbc', '#cnn', '#fox', '-', ':', 'https://t.co/OCTLN0v95U', 'https://t.co/Pu6T8jdFpK']",0
40318,"['giving', '@NYGovCuomo', 'credit', 'upstaging', '@POTUS', '@SenSchumer', 'relative', 'media', 'coverage', '?', ""Cuomo's"", '""', 'gotcha', '""', '!', '@wolfblitzer', '@NicolleDWallace', '@CNN', '@MSNBC', '@JoyAnnReid', '@EL1421', '@co_rapunzel4', '#Politics', '#hardballl']",0
40319,"['America', 'First', 'Legal', ',', 'Stephen', 'Miller', '’', 'legal', 'group', ',', 'eyes', '‘', 'target-rich', 'environment', '’', 'early', 'wins', 'Leaning', ':', '8', '%', 'Conservative', '-', 'View', 'rating', ':', 'https://t.co/jlaCigpqcQ', '#ArticleBiasRatings', '#Politics', 'https://t.co/EYVpTyiiND']",0
40322,"['Encampment', 'residents', ',', 'advocates', 'call', 'Toronto', 'mayor', '’', 'resignation', 'https://t.co/s2g6sDJdGe', '@cityoftoronto', '@JohnTory', '#homelessness', '#politics', '#localgov', 'https://t.co/BoslpVMTdR']",0
40323,"['Inside', 'Hungarian', 'campaign', 'beat', 'Viktor', 'Orban', '(', 'POLITICO', ')', 'Press', 'play', 'listen', 'articleBUDAPEST', '-', ""Hungary's"", 'opposition', ',', 'next', ""year's"", 'electio', '...', 'Add', 'highlights', ':', 'https://t.co/Pj4lnciFh2', '#europe', '#politics', '#', '...']",0
40325,"['headed', 'polls', 'short', '36', 'days', '.', 'Prepare', 'bickering', 'Facebook', 'plenty', 'ads', 'TV', '!', '#YQL', '#Lethbridge', '#politics', 'https://t.co/XJBXCXWBSg']",0
40331,"['Mike', 'Lindell', 'Higher', 'Net', 'Favorability', 'AOC', 'New', 'Poll', '#News', '#Politics', 'https://t.co/VUM99fArSA']",0
40345,"['Drop', 'hate', 'hope', '.', '#Politics', '#Love', 'https://t.co/8HeBxYXTr8']",0
40346,"['Worried', 'elections', '?', 'End', 'Secret', 'Ballot', '.', ""That's"", ',', ""that's"", '.', '#politics', 'https://t.co/Leu3pHjDST']",0
40350,"['going', 'live', 'discuss', 'war', 'hawk', 'call', 'feminist', '.', '#News', '#Politics', '#Hawks', '#ForeignPolicy', '#Feminism', 'https://t.co/7AEErWeYII']",0
40352,"['Joe', 'Biden', 'Responds', 'Rally', 'Heckle', 'Ding', 'Donald', 'Trump', 'HuffPostPol', '#Demforce', '#Resist', '#resistance', '#politics', 'https://t.co/meiClzg9aw']",0
40353,"['Richard', 'Griffiths', ',', 'chief', 'executive', 'British', 'Poultry', 'Council', ',', 'said', 'ban', 'so-called', ""'"", 'low', 'skilled', ""'"", 'workers', 'hammer', 'blow', 'supply', 'chain', '-', 'therefore', 'chicken-lovers', 'everywhere', 'https://t.co/Xx1gPOqe8D', '#Politics', 'https://t.co/fsChgu0o83']",0
40357,"['Tunisian', 'President', 'Kais', 'Saied', 'suspends', 'parliament', ',', 'dismisses', 'PM', 'https://t.co/tTTQ5wpjhT', '#Politics', 'https://t.co/eQQT8822Zi', '#Tunisian', '#President', '#Kais', '#Saied', '#suspends', '#parliament', '#dismisses', '#PM', '#', '9']",0
40359,"['really', 'obviously', 'racist', 'word', 'phrases', 'way', 'confess', 'anything', ',', '&', 'still', 'upheld', 'greatest', 'nation', 'earth', '🌎', '#UnitedStates', '🇺🇸', '#Politics']",0
40362,"['Yes', '!', 'Another', 'brilliant', 'explanation', '@IAmPoliticsGirl', '.', 'matter-of-fact', 'articulation', 'January', '6th', '’', 'events', 'point', '.', 'Give', 'woman', 'channel', 'bet', '’', 'Bs', '.', '#FACT', '#politics', '#January6thCommission', 'https://t.co/gW9AzrLjHt']",0
40372,"['Via', '@RawStory', ':', ""'"", 'death', 'preventable', ""'"", ':', 'Obituary', 'blasts', 'unvaccinated', 'people', 'infecting', 'one-time', 'GOP', 'leader', 'COVID', '-', '19', 'https://t.co/ShPfisi5c8', '|', '#politics', '#trump', '#corruption']",0
40374,"['“', 'Fight', '#freedom', 'like', 'fought', 'toilet', 'paper', '.', '”', '🚽', '✊', '__', '#truebs', '#podcast', '#truth', '#covid', '#politics', '#conspiracytheory', '#covid_19', '#freespeech', '#plandemic', '#truther', '#freedomfighter', '#truthmatters', '#awakening', '#greatdeception', 'https://t.co/7ifia2OZNq']",0
40375,"['Via', '@TPM', ':', '‘', 'Cannot', 'Allow', 'History', 'Rewritten', ',', '’', 'Biden', 'Warns', 'Amid', 'Trump', '’', 'Jan', '.', '6', 'Revisionism', 'https://t.co/v8EpALDrUj', '|', '#trump', '#politics', '#election2020']",0
40384,"['Blast', 'hits', 'bus', 'carrying', 'soccer', 'team', ""Somalia's"", 'Kismayo', ',', '5', 'dead', '-', 'police', 'via', '@Reuters', 'https://t.co/IztFsn5fOb', '#Somalia', '#Kismayo', '#conflicts', '#violence', '#RegionalSecurity', '#security', '#terrorism', '#politics', '#diplomacy', '#refugees', '#migration', '#humanity', '#AU', '#UN', '#UNHCR', '#ICJ', '#ICC']",0
40385,"['New', 'York', ':', '$', '3.9', 'billion', 'new', 'Terminal', '6', 'JFK', 'International', 'Airport', 'https://t.co/LDo3ZNPoCG', '#Politics', 'https://t.co/eQQT8822Zi', '#New', '#York', '#zamjenska', '#', '$', '3.9', '#billion', '#for', '#new', '#Terminal', '#', '6', '#at', '#JFK', '#International', '#Airport', '#', '810']",0
40387,"['Anyone', 'else', '#Scotland', 'bored', 'seeing', '@Douglas4Moray', 'mouth', 'flapping', '?', '#Tories', 'welcome', '#Scotland', '.', 'Go', 'champagne', 'lunch', '@BorisJohnson', 'something', '.', '#snp', '#politics', '#JohnsonOut', '#IHateBorisJohnson', '#ToryLiars', '#ToryIncompetence']",0
40390,"['Via', '@RawStory', ':', 'New', 'evidence', 'shows', ""'"", 'essential', ""'"", 'criminally', 'investigate', 'Trump', ':', 'former', 'House', 'impeachment', 'manager', 'https://t.co/HtECgn2IgJ', '|', '#politics', '#trump', '#corruption']",0
40391,"['Everyone', 'power', 'sense', '.', 'Understand', 'way', '.', '#Drama', '#Nautanki', '#Kolkatta', '#mamtabenrji', '#Politics', '.', 'Shows', 'great', 'sense', 'flood', '.', '#sense', '🤐', '😷', 'https://t.co/Zy7dilJADZ']",0
40393,"['@jdhankhar1', '@narendramodi', '@PMOIndia', 'Hight', 'crap', '!', '!', '#Democracy', 'killed', '!', '!', '#BJP_हटाओ_देश_बचायो', '#FarmLaws', '#Pegasus', '#IndianArmy', '#Politics', '#PrivacyMatters', '#bjp_ka_dalal', '#ModiInsultsDemocracy', '#ModiDisasterForIndia', '#UPElections2022', '#IndependenceDay2021', '#JaiHind']",0
40394,"['#Politics', 'Taliban', 'one', 'vicious', 'murderous', 'terrorist', 'groups', 'planet', '.', 'lying', 'US', 'Govt', 'assisting', 'air', 'evacuations', '.', 'new', 'best', 'friends', 'China', ',', 'Russia', ',', 'Iran', 'Pakistan', '.', 'West', 'greater', 'danger', '.']",0
40400,"['Warren', 'Calls', 'Wealth', 'Tax', 'Richest', 'Americans', 'https://t.co/VMu1oSTUa4', '#politics', '#economy', 'https://t.co/7xZEBwZraS']",0
40402,"['#OPECMeetings', '#OPEC', '#WTICrudeSep21', '#Economy', '#Politics', 'Oil', 'falls', 'White', 'House', 'says', 'OPEC', 'boost', 'production', 'support', 'economic', 'recovery', '-', 'CNBC', 'https://t.co/ZAfNAhMEXm']",0
40410,"['Biden', 'administration', 'extend', 'freeze', 'student', 'loan', 'payments', 'January', '31', ',', '2022', 'https://t.co/evlPeypujl', '#leftwing', '#rightwing', '#trump', '#politics', '#conservative', '#republican', '#maga', '#liberal', '#leftist', '#feminism', '#antifa', '#political', '#donaldtrump', '#democrats', 'https://t.co/tNR7FQAzXY']",0
40411,"['Red', 'tape', 'cut', 'wine', 'imports', 'save', 'British', 'wine', 'lovers', '£', '130m', 'year', 'https://t.co/Ct8CVnlaNU', '#Politics', 'https://t.co/eQQT8822Zi', '#Red', '#tape', '#cut', '#for', '#wine', '#imports', '#to', '#save', '#British', '#wine', '#lovers', '#', '£', '130m', '#', '#year', '#', '144']",0
40419,"['Ted', 'Cruz', 'SLAMS', 'Dick', 'Durbin', 'Trying', 'Silence', 'Senate', 'Hearing', '-', 'via', ':', '@charliekirk11', 'https://t.co/UtGkORzwP8', '#politics', '#videos', 'https://t.co/oPgAcbhLnj']",0
40424,"['Via', '@RawStory', ':', 'Dominion', 'sues', 'right-wing', 'OAN', 'pair', 'Trump-loving', 'reporters', 'spreading', ""'"", 'manufactured', 'stories', 'election', 'fraud', ""'"", 'https://t.co/P7lt71rXeh', '|', '#politics', '#trump', '#corruption']",0
40430,"['Cuomo', 'Begging', 'New', 'Yorkers', 'Come', 'Home', ',', 'Would', '?', 'https://t.co/Fi9T92aHA4', '#politics', '#opinion', 'https://t.co/CO4c8o2FOa']",0
40433,"['COVID', 'Tests', 'Short', 'Supply', ',', 'Especially', 'Hot', 'Spots', '(', 'Truthout', ')', 'Andrea', 'Mosterman', ',', 'associate', 'professor', 'history', 'University', 'New', 'Orleans', ',', 'al', '...', 'Add', 'highlights', ':', 'https://t.co/iTAHviBomc', '#LeftWing', '#Politics', '...']",0
40435,"['“', 'politicians', ',', 'politicians', ',', 'politicians', '”', 'kind', 'democracy', 'INDIA', '🇮🇳', '.', '#ModiInsultsDemocracy', '#ModiSarkarVsIndia', '#ModiGovtKillingDemocracy', '#MannKiBaat', '#Politics', '#priyamalik', '#HonourTheirSacrifice', '#wrestling', '#lpustudentsatolympics', '#IndiaAtOlympics', '#']",0
40438,"['Turns', 'disgusting', 'globalist', 'fake', 'meat', 'burgers', '“', 'Impossible', '”', 'digest', '…', '-', '#news', '#politics', '-', 'https://t.co/VRhYNdv9Qy']",0
40441,"['Members', '’', 'divisive', 'tendencies', 'capable', 'truncating', 'APC', '’', 'chances', '2023', '–', 'Emma', 'Uche', '-', 'Abia', '-', 'https://t.co/7YME1aYU1O', '#Politics', '#2023', '#abia', '#APC', '#EmmaUche', '#BBnaija', '#Mess']",0
40443,"['Mike', 'Lindell', 'Rips', 'LIES', 'Fake', 'News', 'Hacks', 'Justin', 'Baragona', 'Stephen', 'Douglas', '#News', '#Politics', 'https://t.co/8do2n59fhs']",0
40446,"['Report', ':', 'Defense', 'Department', 'plans', 'shelter', '30k', 'refugees', 'military', 'bases', 'https://t.co/FOSVouKtMU', '-', '@politic_talks', '#politics', '#politic']",0
40448,"['President', '#RodrigoDuterte', 'incorporated', 'bill', 'trying', 'facilitate', 'country', '’', 'severe', 'bank', 'mystery', 'rules', 'rundown', 'authoritative', 'needs', 'last', 'year', 'office', ',', '#nationalbank', 'said', 'Wednesday', '.', '#TheAsianAffairs', '#Philippines', '#Politics', 'https://t.co/U8Pq096ANU']",0
40452,"['#TbaungKhmum', 'Appeal', 'Court', 'upholds', '7', '-', 'year', 'sentence', '#CNRP', 'member', ',', 'Mr', '.', '#KongSamAn', '...', '#RFAKhmer', '#Politics']",0
40454,"['Brazil', 'extends', 'December', '2022', 'waiver', 'Venezuelan', 'migrants', 'seek', 'refuge', '#politics', '#migration', '#refugees', 'https://t.co/xMzE7ruG1K', 'via', '@MercoPressNews']",0
40456,"['Inside', 'Boris', ""Johnson's"", '""', 'apoplectic', '""', 'feud', 'Rishi', 'Sunak', '-', 'NHS', 'row', 'tax', 'fight', ':', 'Prime', 'Minister', 'threatened', 'demote', 'Rishi', 'Sunak', 'Health', 'Secretary', ',', 'take', 'look', 'issues', 'disagree', '…', 'https://t.co/SU4WY66OXs', '#Politics', 'FOLLOW', '@torysleazeUK', 'https://t.co/9NcfWzU7Bf']",0
40458,"['ejection', 'Kingi', 'casts', 'formidable', 'leader', 'key', 'Kilifi', '’', 'growth', ',', 'wilderness', 'Roaring', 'UDA', 'sooth', '. \n\n.\n.\n.', '#2022GamePlan', '#Politics', 'https://t.co/0n7RUCabt4']",0
40462,"['US', 'President', 'appeared', 'rattled', 'interview', 'confronted', 'images', 'Kabul', 'Airport', 'https://t.co/MFhSeXIKol', '#Politics', 'https://t.co/fsChgu0o83']",0
40464,"['working', 'article', ';', 'Bad', 'Politics', 'leads', 'Crippled', 'Governance', 'Impoverishment', '""', '.', ""can't"", 'wait', 'finish', '.', '👀', '#CORRUPTION', '#leadership', '#politics', 'https://t.co/XbSUeuGJZK']",0
40469,"['Voting', 'important', 'especially', 'locally', 'school', 'teach', 'want', 'change', 'always', 'starts', 'backyard', 'Episode', '11', 'link', '#politics', '#localelectionsmatter', '#mikeycrunpradio', '#nyc', '#conversation', '#podcast', '#interview', 'https://t.co/VdfvaFbUw4', 'https://t.co/8vE0zFVkka']",0
40470,"['Arizona', 'Audit', 'Close', 'HAULED', '#Congress', '!', '!', '!', '#politics', 'https://t.co/WRYKhJ6YPF']",0
40474,"['waste', 'money', 'one', 'prosecuted', 'UBS', 'COI', '.', 'expensive', 'theatric', 'prove', 'one', 'guilty', '?', '#PNG', '#politics', '#ubscoi']",0
40476,"['PIECE', '’', 'double', 'standards', 'locking', '#Twitter', 'accounts', ':', '#Congress', 'social', 'media', 'chief', 'Rohan', 'Gupta', '#RahulGandhi', '#NCPCR', '#Politics', '#ShaktiWrites', '@rohanrgupta', 'https://t.co/pzQ5flcv3G']",0
40479,"['Modi', 'government', '’', 'stunning', 'silence', 'Afghanistan', 'deeply', 'disturbing', ':', 'Congress', '-', 'https://t.co/R3jr4ElTLb', '#medleynews', '#india', '#news', '#AfghanistanBurning', '#AfghanWomen', '#Congress', '#Politics', '#RSSurjewala']",0
40480,"['Via', '@RawStory', ':', 'Matt', 'Gaetz', 'whines', 'media', 'treated', 'worse', 'Cuomo', '-', '-', 'go', 'well', 'https://t.co/nJwRaIhmmS', '|', '#politics', '#trump', '#corruption']",0
40485,"['PIECE', '#Yediyurappa', 'resigns', ':', 'BJP', 'changes', '4', 'CMs', '4', 'months', '#Karnataka', '#KarnatakaPolitics', '#Politics', '#SarbanandaSonowal', '#TirathSinghRawat', '#TrivendraSinghRawat', '#ShaktiWrites', 'https://t.co/5jfqbepdvx']",0
40490,"['Seattle', 'Mayor', 'begs', 'police', 'please', 'come', 'back', '…', '-', '#news', '#politics', '-', 'https://t.co/HyWzGL5tPN']",0
40491,"['Senate', 'advances', 'infrastructure', 'bill', 'lone', 'Republican', 'eager', 'slow', 'approval', 'crawl', '.', '#News', '#Politics', '#Washington', '#DC', '#infrastructure', 'https://t.co/s5wBtlNIDZ', '@slate']",0
40492,"['Via', '@huffpostqueer', ':', 'Biden', 'Includes', 'Historic', 'LGBTQ', 'Pick', 'Latest', 'Judicial', 'Nominees', 'https://t.co/zGThjI8tt7', '|', '#lgbtq', '#lgbt', '#politics']",0
40493,"['Trump', '’', 'Followers', 'Paying', 'Price', 'Jan', '.', '6', 'Trump', 'Evades', 'Consequence', 'HuffPostPol', '#Demforce', '#Resist', '#resistance', '#politics', 'https://t.co/7b96PMi0oH']",0
40494,"['Via', '@RawStory', ':', ""Detroit's"", 'attorney', 'mocks', ""Trump's"", ""'"", 'Kraken', ""'"", 'lawyers', 'scathing', 'new', 'court', 'filing', 'https://t.co/llqCXiBhuO', '|', '#politics', '#trump', '#corruption']",0
40497,"['Dystopian', 'Nightmare', ':', 'French', 'Police', 'Patrol', 'Restaurants', 'Checking', 'Patrons', '’', 'Covid', 'Passports', '(', 'VIDEO', ')', '#News', '#Politics', 'https://t.co/Q8YeHCcG6h']",0
40505,"['’', 'Tired', '‘', 'Reasonable', '’', 'Ones', '@JessicaLexicus', 'https://t.co/jzu9kQPR2I', '#Society', '#Equality', '#Coronavirus', '#Politics', '#Opinion', '#COVIDー19']",0
40515,"['Via', '@TPM', ':', 'House', 'GOPers', 'Want', 'Punish', 'Cheney', 'Kinzinger', 'Defecting', 'Jan', '.', '6', 'https://t.co/HMOUUyWPi9', '|', '#trump', '#politics', '#election2020']",0
40516,"['""', 'good', 'positive', 'meeting', ',', '""', 'West', 'Bengal', 'CM', 'Mamata', 'Banerjee', 'meeting', 'Sonia', 'Gandhi', '#5iveLIVE', '#MamataBanerjee', '#Delhi', '#SoniaGandhi', '#Politics', '|', '@ShivAroor', 'https://t.co/lxqMhYqgZL']",0
40517,"['since', 'tenants', 'reason', 'pay', '’', 'evicted', 'pay', 'taxes', '?', 'thing', 'right', '?', '#demslogic', '#corruption', '#politics', '#termlimitforrepresentatives', '#draintheswamp']",0
40519,"['Tokyo', 'Summer', 'Olympics', 'rear-view', 'mirror', ',', 'focus', 'falls', 'Beijing', 'China', ',', 'due', 'host', '2022', 'Winter', 'Olympics', 'less', 'six', 'months', '.', 'Lots', 'pressure', 'boycott', '.', '#Olympics', '#OlympicGames', '#China', '#politics', '#Beijing', '#Beijing2022', '#boycott']",0
40525,"['One', 'richest', 'nations', ""can't"", 'get', 'economy', 'order', '.', 'smartest', 'minds', '.', 'enough', 'people', 'held', 'accountable', '.', '#politics', '#economy']",0
40527,"['Atlanta', 'Mom', 'Exposes', 'Elementary', 'School', '’', 'Racist', 'Segregation', 'Policy', 'https://t.co/ZoXkjYVqEc', '#politics', '#opinion', 'https://t.co/Vp9Q7SNJMg']",0
40529,"['Texas', 'Democrats', 'plan', 'stay', '.', 'C', '.', 'amid', 'second', 'special', 'legislative', 'session', 'https://t.co/xSfTaeXZ65', '-', '@politic_talks', '#politics', '#politic']",0
40531,"['UK', 'military', 'launched', 'first', 'command', 'centre', 'aimed', 'protecting', ""country's"", 'interests', 'space', '.', 'UK', 'spending', 'additional', '£', '1.4', 'bn', 'space', 'capabilities', 'next', '10', 'years', '.', 'think', 'country', '’', 'interests', 'need', 'protecting', 'space', '?', '#Politics']",0
40535,"['Saudi', 'FM', '#Prince_faisal_Bin_Al_saud', 'visit', 'Pakistan', '#Tuesday', '(', '27-07-', '21', ')', 'discuss', 'bilateral', 'ties', 'well', '""', 'regional', 'international', 'issues', '""', 'Pakistani', 'counterpart', ',', '@SMQureshiPTI', ',', 'Foreign', 'Office', '(', 'FO', ')', 'said', 'Monday', '.', '#currentaffairs', '#politics', '#Gulfnews', 'https://t.co/wLRaat6Qzw']",0
40541,"['Showman', 'Trifonov', 'predicts', 'third', 'Bulgarian', 'election', 'amid', 'political', '...', '(', 'POLITICO', ')', 'Bulgaria', 'track', 'third', 'general', 'election', 'since', 'April', 'Slavi', 'Trifonov', ',', 'ch', '...', 'Add', 'highlights', ':', 'https://t.co/NdLebpnRSB', '#europe', '#politics', '#', '...']",0
40542,"['Could', '9/11', 'attack', 'prevented', '?', 'Secret', 'service', 'agents', ',', 'diplomats', '&', 'politicians', 'dissect', 'events', 'leading', 'tragedy', 'Terror', 'Routes', '.', '#America', '#US', '#history', '#politics', '#911', '#attack', '#terrorism', '#twintowersattack', '#terrorists', '#documentary', '#Film', '#news', 'https://t.co/VMLf4nfSU1']",0
40544,"[""#Woodley's"", 'Warren', 'Ward', 'chosen', 'new', 'representative', '👇', 'https://t.co/n8j2U4Yemz', '#woky', '#wokytoday', '#woodleytowncouncil', '#byelection', '#localnews', '#uknews', '#politics']",0
40549,"['Italian', 'Rwandan', 'leaders', 'join', 'urgent', 'call', 'transform', ""world's"", 'food', 'systems', 'https://t.co/4rNW7OwgCh', '#Politics', 'https://t.co/eQQT8822Zi', '#Italian', '#and', '#Rwandan', '#leaders', '#join', '#urgent', '#call', '#to', '#transform', ""#world's"", '#food', '#systems', '#', '285']",0
40550,"['Government', 'needs', 'get', 'together', '..', 'many', 'people', 'compromised', '.', 'many', 'traitors', 'useless', 'legislators', '.', 'reflecting', 'entire', 'country', '.', '#politics']",0
40554,"['Female', 'Afghanistan', 'mayor', 'says', 'awaiting', ""Taliban's"", 'death', 'squads', '-', 'Raw', 'Story', '#News', '#Politics', '#Washington', '#DC', 'https://t.co/F0ZztFYsgJ', '@RawStory']",0
40555,"['Biden', 'announces', 'mandatory', 'vaccination', '115,000', 'VA', 'medical', 'employees', '…', '-', '#news', '#politics', '-', 'https://t.co/yQ7ZKZQRm6']",0
40559,"['Zambia', 'Election', ',', 'Opposition', 'Leader', 'Storms', 'Decisive', 'Win', 'President', '-', 'New', 'York', 'Times', 'https://t.co/jrXKwBJUVP', '#2020Elections', '#Elections', '#Politics', '#GeneralElection']",0
40561,"['sums', 'problem', '#USA', 'based', '#conservative', 'culture', 'following', '#Trump', '#politics', 'months', '#MSM', '#media', '.', '#auspol', 'https://t.co/CXpJIceI15']",0
40563,"['Setback', 'APC', 'Mimi', 'Orubib', ',', 'Thousands', 'Others', 'Dump', 'Party', 'PDP', ':', 'https://t.co/OYmw8IL2Ro', '#APC', '#MimiOrubib', '#SamuelOrtom', '#Politics', '#NigeriaNews', 'https://t.co/OYmw8IL2Ro']",0
40564,"['Thanks', ',', 'White', 'House', ',', 'making', 'clear', 'OK', 'destroying', '#freelance', 'careers', 'gig', 'economy', '.', 'anything', 'pass', '#PROAct', 'force', 'everyone', 'join', 'unions', 'dues', 'finance', '#Democrats', ""'"", 'reelection', 'campaigns', '.', '#politics', '#corruption', '#Biden', 'https://t.co/qqAsC0iMBH']",0
40566,"['#Nurses', 'Know', 'Better', 'Kevin', 'McCarthy', ':', 'Bring', 'Masks', 'Back', 'https://t.co/RsQIMziEDv', '#politics', '#feedly', '/', 'technically', 'dog', 'knows', 'better', 'jackass', 'Kevin', 'McCarthy', ',', 'nurses', 'rock']",0
40569,"['Trump', '’', 'Lawsuits', 'Prevent', 'Big', 'Tech', 'Becoming', 'Big', 'Brother', '?', '-', '#news', '#politics', '-', 'https://t.co/VTfXSpmsFx']",0
40570,"['Biden', 'insults', 'unvaccinated', ',', 'threatens', 'mandate', 'FedGov', 'employees', '…', '-', '#news', '#politics', '-', 'https://t.co/1UIW12FdU0']",0
40576,"['Two', 'Texas', 'Democrats', 'arrested', 'Capitol', 'Police', 'voting', 'rights', 'protest', 'https://t.co/qqMVtXjpCL', '-', '@politic_talks', '#Politics', '#Political']",0
40585,"['original', '911', 'installed', 'decades', 'long', 'dictatorship', 'Chile-what', 'Australia', '’', 'role', 'overthrowing', 'democratic', '#PresidentAllende', ':', '#Security', 'expert', 'Dr', 'ClintonFernández', 'interviewed', 'DrlRodrigoAcuña', 'must', 'listen', '”', 'podcast', '#Politics', '#failedState', '#coup', '#refugees', '#', 'https://t.co/T1togWakL0']",0
